X (in.)	Y (in.)	Theta (rad.)
-26.0	-48.0	0.0
-44.0	-70.32531754730549	0.0
-44.0	-70.32531754730549	0.0
-44.0	-70.32531754730549	0.0
-44.0	-70.32531754730549	0.0
-45.08063441388472	-68.9331573222218	-0.16265083252188092
-45.92156712879468	-67.38437941762373	-0.32530166504376185
-46.50060020712733	-65.71986625754636	-0.48795256414467003
-46.802448492939	-63.98355667160648	-0.6506034632455782
-46.56367209922384	-62.33425982592815	-0.7768399620764241
-45.32074438981756	-61.079490559766896	-0.7756261598305934
-44.07934063740303	-59.82321354986665	-0.7744123575847625
-42.83946267095989	-58.56543064712008	-0.7731985553389316
-41.60111231721983	-57.30614370463848	-0.7719847530931007
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
-40.36429140066388	-56.0453545777491	-0.7707709508472698
