X (in.)	Y (in.)	Theta (rad.)
-50.0	-48.0	0.0
-62.0	-70.32531754730549	0.0
-62.0	-70.32531754730549	0.0
-62.0	-70.32531754730549	0.0
-63.08063441388472	-68.9331573222218	-0.16265083252188092
-63.92156712879468	-67.38437941762373	-0.32530166504376185
-64.50060020712732	-65.71986625754636	-0.48795256414467003
-64.80244849293899	-63.98355667160648	-0.6506034632455782
-64.81914408412646	-62.22128409816358	-0.8132543623464863
-64.5502462664555	-60.47956732166806	-0.9759052614473944
-63.35896608512349	-59.328049376542026	-1.0244577507547925
-61.846411058139495	-58.41618727487411	-1.0232439485089617
-60.334963965386166	-57.5024899026987	-1.022030146263131
-58.82462703370223	-56.58695860618048	-1.0208163440173001
-57.315402488290815	-55.66959473418612	-1.0196025417714691
-55.80729255271618	-54.75039963828219	-1.0183887395256384
-54.30029944890037	-53.829374672733294	-1.0171749372798073
-52.794425397119994	-52.90652119449997	-1.0159611350339766
-51.28967261600297	-51.981840563236744	-1.0147473327881458
-49.786043322525195	-51.05533414129013	-1.013533530542315
-49.90224688756331	-52.4026071408603	-0.8715174693576132
-49.98730847269957	-54.189179195835514	-0.7064389657650432
-49.77762671346113	-55.9654417723503	-0.5413604621724734
-49.11952304945173	-55.69827345309611	-0.4758146082653886
-48.304524699274374	-54.13139984896559	-0.4746008060195578
-47.62873098781755	-53.46205610450477	-0.4272621189579905
-46.937692392779944	-55.1117662049999	-0.2621835487863934
-45.984951572361524	-56.62549097675191	-0.09710497861479621
-45.65161370929197	-55.568357724398545	-0.05947677609890314
-45.5399007308254	-53.805736512192254	-0.05826290727404502
-45.5399007308254	-53.805736512192254	-0.05826290727404502
-45.31102497230353	-54.07772887395009	-0.025489913741475415
-45.073359708681956	-54.34207557841464	0.007283079791094196
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-44.82716018603049	-54.598492724369734	0.04005607332366381
-45.9626773438073	-53.2507235997896	-0.12259475919821711
-46.86495688803462	-51.736863483118995	-0.28524559172009806
-47.510181326470864	-50.096873771925154	-0.44789642424197895
-47.71635167493656	-48.411735438516196	-0.5886986831808498
-46.83644232046884	-46.93272579323239	-0.6044782455347055
-45.83464352078328	-45.482380659941114	-0.6044782455347055
-45.89746850696798	-43.73734691501691	-0.762273869073263
-45.71767517060196	-41.98419041256981	-0.9249247681741711
-44.94798790129735	-40.53203832647625	-1.0353817046511613
-43.42556218066092	-39.636753384540214	-1.0341679024053305
-41.90422428013769	-38.7396211788178	-1.0329541001594997
-40.40965603029731	-37.824419338840976	-1.036595540186506
-39.267841738127004	-36.65498764870512	-1.1069966696559415
-38.28431729620932	-35.32676355425986	-1.224736486186944
-36.97090389077705	-34.35899689620106	-1.301206676819804
-35.266755648390586	-33.895107360454695	-1.2999928579292164
-33.563171739156104	-33.42914963962454	-1.298779039038629
-31.860154673059387	-32.96112442023226	-1.2975652201480412
-30.157706959251048	-32.49103239184569	-1.2963514012574533
-28.455831106042837	-32.01887424707777	-1.2951375823668658
-26.754529620903956	-31.544650681585612	-1.2939237634762781
-25.05380501045736	-31.0683623940694	-1.2927099445856904
-25.861870583180924	-32.66401436460158	-1.1276314409931205
-26.39673783575355	-34.37076375754743	-0.9625529041110371
-26.643864002187456	-36.14220493318606	-0.7974744005184671
-26.159687681388057	-36.58659442598758	-0.7027970263953326
-25.02258065279785	-35.26514041254911	-0.7003694219036709
-24.285017113472335	-34.968440826226185	-0.6421064480505986
-23.961576468748326	-36.72754893268946	-0.4770279444580287
-23.353458723990048	-38.40959250050135	-0.31194937428643155
-22.780099296782414	-37.90368830761777	-0.2512587293626703
-22.334463898775894	-36.1946761896616	-0.25004486053781216
-21.89090334510804	-34.4851243880167	-0.24883099171295409
-21.44535728676165	-32.87033065204688	-0.2427619139047725
-20.894970761035523	-32.421382976148195	-0.1772160599976878
-20.173414919026502	-32.759070663466034	-0.06918679459138653
-19.670792533464464	-32.33616224872432	0.0024281371238797454
-19.668338775418526	-30.570006166621464	0.003642005948737862
-19.668028900461774	-28.803848407174428	0.0048558747735959785
-19.669862909050792	-27.03769157277666	0.006069743598454095
-19.67384079848322	-25.27153826582023	0.007283612423312212
-19.679962562897725	-23.505391088692026	0.00849748124817033
-19.426517844376626	-22.508955601952636	0.050980892747386854
-18.053780775977163	-23.65554650395269	0.21605946291898404
-16.511286362385878	-24.560968361181082	0.38113803309058114
-15.738323252792771	-24.44872470922352	0.4879535628300788
-16.560370655783483	-22.885538413699635	0.48916743165493687
-17.384314955785676	-21.323351127305536	0.49038130047979506
-17.98973304301627	-19.98050034333135	0.5073746650794817
-17.5502462252122	-19.543553010721347	0.5947692257276309
-16.5651563256713	-19.414043305996916	0.7161503824170989
-16.659431488832375	-18.683787747456797	0.7792686318325219
-17.895809640927812	-17.422565169043878	0.78048250065738
-19.13371784052882	-16.1628443203484	0.7816963694822381
-20.37315426360572	-14.904627057540498	0.7829102383070963
-21.614117083877016	-13.6479152345748	0.7841241071319544
-22.856604472812112	-12.392710703187703	0.7853379759568125
-24.100614599634003	-11.139015312894646	0.7865518447816705
-25.346145631321935	-9.886830910987381	0.7877657136065288
-26.59319573261416	-8.636159342531252	0.7889795824313869
-27.841763066010614	-7.387002450362482	0.790193451256245
-29.108329578802966	-6.1900553041653765	0.7829105046232053
-30.856306040241815	-5.965424230997125	0.6202596721013244
-32.54483626882078	-5.460700052903698	0.4576088395794435
-34.121853603620835	-4.6833233313032725	0.29617174272436614
-34.72054753356464	-3.07609627946575	0.2779645092998214
-35.19869225970417	-1.3758930715689939	0.2791783781246795
-35.67890045673915	0.3237284788880128	0.2803922469495376
