X (in.)	Y (in.)	Theta (rad.)
50.0	-48.0	0.0
56.0	-51.51471862576143	0.0
56.0	-51.51471862576143	0.0
56.0	-51.51471862576143	0.0
54.49685934473857	-50.315433997608196	0.1650785035925699
52.81707503383096	-49.37946384976529	0.3301570071851398
51.00631811411954	-48.73225615321697	0.49523557735673696
49.11382209234008	-48.39140833922499	0.6603141475283341
47.77659205802979	-47.69296423865012	0.7780539640593367
47.77839830599817	-45.23750029857136	0.7792678328841949
47.77305543193482	-43.46200878844314	0.7804817017090531
47.7655573485441	-41.68652507193485	0.7816955705339111
47.75590406687429	-39.9110517651815	0.7829094393587692
47.74409560114924	-38.13559148430281	0.7841233081836273
47.73013196876849	-36.360146845399235	0.7853371770084855
47.714013190307114	-34.58472046454826	0.7865510458333436
47.69573928951578	-32.80931495780043	0.7877649146582016
47.67531029332067	-31.033932941175525	0.7889787834830598
47.652726231823436	-29.258577030658724	0.7901926523079179
47.62798713830119	-27.483249842196745	0.791406521132776
47.63297437839765	-28.313290312868727	0.791406521132776
47.63297437839765	-28.313290312868727	0.791406521132776
49.525708010460605	-28.40020566761901	0.6287556886108951
51.37938577286606	-28.79247296678767	0.4661048560890142
52.6423100026882	-29.390084207656777	0.3435098305746881
53.97661939134124	-26.53172244935812	0.3447236993995462
54.7192495762624	-24.91899213796548	0.3459375682244043
55.459921571492046	-23.305361559325128	0.34715143704926243
56.19863428566676	-21.690833091085167	0.34836530587412057
56.93538663031012	-20.07540911221671	0.3495791746989787
57.670177519834205	-18.459092003010397	0.3507930435238368
58.4030058715413	-16.841884145072864	0.3520069123486949
59.13387060562544	-15.223787921323243	0.353220781173553
59.862770645173995	-13.604805715989665	0.3544346499984111
60.589704916169275	-11.984939914605727	0.35564851882326926
61.31467234749008	-10.364192904006988	0.3568623876481274
62.03767187091336	-8.74256707232744	0.3580762564729855
62.758702421115665	-7.120064808996014	0.3592901252978436
63.47776293567484	-5.496688504733025	0.36050399412270173
