Calculated IMU CountsTime,FL_IMU,FR_IMU,BR_IMU,BL_IMU,LS_IMU,FLBR_cnt,FRBL_cnt, RobotY, RobotX, RobotAngle, Field_Y, Field_X0.000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.400,-1009,5191,3945,-2655,7920,-0.0,-0.0,-5.7,27.5,-53.3,-18.9,13.9
9.500,-1309,4891,3645,-2955,7920,-0.0,-0.0,-5.7,27.5,-41.6,-18.9,13.9
9.600,-1609,4591,3345,-3255,7920,-0.0,-0.0,-5.7,27.5,-29.9,-18.9,13.9
9.700,-1909,4291,3045,-3555,7920,-0.0,-0.0,-5.7,27.5,-18.2,-18.9,13.9
9.800,-2209,3991,2745,-3855,7920,-0.0,-0.0,-5.7,27.5,-6.5,-18.9,13.9
9.900,-2342,3858,2612,-3988,7920,-0.0,-0.0,-5.7,27.5,-1.4,-18.9,13.9
10.000,-2717,4233,2987,-4363,7920,265.1,265.1,-5.7,30.6,-1.4,-19.0,17.0
10.100,-3017,4533,3287,-4663,7920,212.1,212.1,-5.7,33.2,-1.4,-19.1,19.6
10.200,-3317,4833,3587,-4963,7920,212.1,212.1,-5.7,35.7,-1.4,-19.1,22.1
10.300,-3617,5133,3887,-5263,7920,212.1,212.1,-5.7,38.2,-1.4,-19.2,24.7
10.400,-3762,5278,4032,-5408,7920,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
10.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
10.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
10.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
10.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
10.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
11.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
11.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
11.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
11.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
11.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
11.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
11.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
11.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
11.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
11.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
12.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
12.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
12.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
12.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
12.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
12.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
12.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
12.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
12.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
12.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
13.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
13.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
13.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
13.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
13.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
13.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
13.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
13.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
13.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
13.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
14.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
14.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
14.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
14.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
14.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
14.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
14.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
14.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
14.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
14.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
15.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
15.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
15.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
15.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
15.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
15.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
15.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
15.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
15.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
15.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
16.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
16.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
16.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
16.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
16.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
16.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
16.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
16.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
16.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
16.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
17.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
17.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
17.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
17.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
17.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
17.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
17.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
17.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
17.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
17.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
18.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
18.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
18.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
18.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
18.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
18.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
18.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
18.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
18.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
18.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
19.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
19.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
19.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
19.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
19.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
19.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
19.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
19.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
19.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
19.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
20.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
20.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
20.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
20.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
20.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
20.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
20.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
20.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
20.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
20.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
21.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
21.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
21.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
21.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
21.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
21.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
21.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
21.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
21.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
21.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
22.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
22.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
22.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
22.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
22.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
22.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
22.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
22.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
22.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
22.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
23.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
23.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
23.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
23.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
23.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
23.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
23.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
23.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
23.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
23.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
24.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
24.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
24.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
24.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
24.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
24.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
24.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
24.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
24.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
24.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
25.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
25.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
25.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
25.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
25.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
25.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
25.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
25.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
25.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
25.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
26.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
26.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
26.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
26.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
26.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
26.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
26.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
26.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
26.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
26.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
27.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
