X (in.)	Y (in.)	Theta (rad.)
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
48.0	-60.0	0.7853981633974483
